codMunicipio,computadoresAlunos,internet,bandaLarga,datashows,televisores,laboratorioInformatica,salasUtilizadas,ano
3545704,6.5,0.75,0.75,1.25,4.25,0.5,7.0,2013
3546108,13.5,1.0,1.0,1.5,3.0,1.0,9.5,2013
3546603,14.319999694824219,0.8100000023841858,0.550000011920929,1.2300000190734863,1.840000033378601,0.38999998569488525,7.900000095367432,2013
3547205,5.5,1.0,0.5,0.5,2.0,0.5,5.5,2013
3547403,10.0,1.0,1.0,1.0,3.6700000762939453,0.6700000166893005,5.329999923706055,2013
3547650,7.5,1.0,1.0,3.5,2.0,0.5,5.0,2013
3549003,9.0,1.0,1.0,1.0,2.5,1.0,9.0,2013
3554904,13.25,0.75,0.75,0.75,2.25,0.75,5.5,2013
3555802,10.670000076293945,1.0,0.8299999833106995,1.1699999570846558,2.5,0.6700000166893005,7.829999923706055,2013
3556958,3.3299999237060547,1.0,0.33000001311302185,0.33000001311302185,2.3299999237060547,0.33000001311302185,6.0,2013
3515202,5.289999961853027,1.0,0.8600000143051147,0.7099999785423279,2.859999895095825,0.28999999165534973,8.569999694824219,2013
3515509,10.699999809265137,0.75,0.6800000071525574,2.2100000381469727,3.109999895095825,0.5099999904632568,8.609999656677246,2013
3518008,11.329999923706055,1.0,0.6700000166893005,0.6700000166893005,2.0,0.6700000166893005,5.670000076293945,2013
3520707,11.800000190734863,0.800000011920929,0.4000000059604645,0.6000000238418579,3.0,0.6000000238418579,6.199999809265137,2013
3528205,11.0,1.0,0.6700000166893005,1.0,4.329999923706055,0.6700000166893005,9.0,2013
3529609,7.139999866485596,0.5699999928474426,0.4300000071525574,0.7099999785423279,1.5700000524520874,0.5699999928474426,4.860000133514404,2013
3530003,7.75,1.0,1.0,1.0,3.0,0.5,6.5,2013
3534757,9.710000038146973,1.0,0.7099999785423279,1.1399999856948853,3.569999933242798,0.8600000143051147,11.430000305175781,2013
3536901,16.5,1.0,1.0,1.0,3.5,1.0,9.0,2013
3549201,5.329999923706055,0.6700000166893005,0.6700000166893005,1.0,1.0,0.33000001311302185,6.329999923706055,2013
3555307,8.0,1.0,1.0,0.75,2.25,0.5,5.25,2013
3501202,14.399999618530273,0.800000011920929,0.800000011920929,0.6000000238418579,3.5999999046325684,0.6000000238418579,5.400000095367432,2013
3501806,11.600000381469727,0.800000011920929,0.20000000298023224,2.0,3.4000000953674316,0.6000000238418579,6.800000190734863,2013
3510708,4.53000020980835,0.4699999988079071,0.4699999988079071,1.7999999523162842,1.0,0.4699999988079071,5.269999980926514,2013
3512902,6.710000038146973,0.5699999928474426,0.5699999928474426,0.4300000071525574,2.0,0.28999999165534973,6.570000171661377,2013
3536257,7.0,1.0,0.6700000166893005,1.0,3.0,0.6700000166893005,5.670000076293945,2013
3540309,13.5,1.0,1.0,0.5,2.5,1.0,7.0,2013
3544202,5.75,0.8799999952316284,0.8799999952316284,0.5,1.6299999952316284,0.5,7.75,2013
3556107,7.0,0.75,0.5,4.5,1.25,0.5,9.5,2013
3557105,19.25,0.8700000047683716,0.8100000023841858,2.2799999713897705,2.6500000953674316,0.5899999737739563,9.359999656677246,2013
3500907,12.0,1.0,1.0,1.25,2.5,0.5,7.75,2013
